Landmark 0 x,Landmark 0 y,Landmark 0 z,Landmark 1 x,Landmark 1 y,Landmark 1 z,Landmark 2 x,Landmark 2 y,Landmark 2 z,Landmark 3 x,Landmark 3 y,Landmark 3 z,Landmark 4 x,Landmark 4 y,Landmark 4 z,Landmark 5 x,Landmark 5 y,Landmark 5 z,Landmark 6 x,Landmark 6 y,Landmark 6 z,Landmark 7 x,Landmark 7 y,Landmark 7 z,Landmark 8 x,Landmark 8 y,Landmark 8 z,Landmark 9 x,Landmark 9 y,Landmark 9 z,Landmark 10 x,Landmark 10 y,Landmark 10 z,Landmark 11 x,Landmark 11 y,Landmark 11 z,Landmark 12 x,Landmark 12 y,Landmark 12 z,Landmark 13 x,Landmark 13 y,Landmark 13 z,Landmark 14 x,Landmark 14 y,Landmark 14 z,Landmark 15 x,Landmark 15 y,Landmark 15 z,Landmark 16 x,Landmark 16 y,Landmark 16 z,Landmark 17 x,Landmark 17 y,Landmark 17 z,Landmark 18 x,Landmark 18 y,Landmark 18 z,Landmark 19 x,Landmark 19 y,Landmark 19 z,Landmark 20 x,Landmark 20 y,Landmark 20 z,Label
0.0,0.0,0.08220291882753372,-0.0018830131739377975,-0.02026468887925148,0.05673511326313019,0.005001986399292946,-0.03845839202404022,0.04050411283969879,0.008399203419685364,-0.05615686625242233,0.01323197316378355,0.006304087117314339,-0.06261003762483597,0.0073164827190339565,0.00761629082262516,-0.020736778154969215,-0.007744628936052322,0.031497772783041,-0.014512097463011742,-0.010586059652268887,0.03235257416963577,-0.007886379025876522,0.0030992873944342136,0.018460113555192947,-0.004869592376053333,0.030410654842853546,0.003913530148565769,-0.0044692810624837875,-0.005522822495549917,0.02906167507171631,0.003575786016881466,-0.007003325968980789,0.027819490060210228,0.0020725419744849205,0.014628422446548939,0.010234721004962921,0.0032352511771023273,0.03644407168030739,-0.005305835977196693,0.011960572563111782,0.002081871498376131,0.026638679206371307,0.014877943322062492,0.0026908721774816513,0.028602328151464462,0.014132561162114143,0.02492746151983738,0.012089255265891552,0.01165589690208435,0.04302748292684555,-0.003749948926270008,0.031025361269712448,0.016635509207844734,0.01834776997566223,0.030632391571998596,0.01485934667289257,0.022905942052602768,0.025986015796661377,0.031650058925151825,0.007858362048864365,0.028229691088199615,0.036785174161195755,good
0.0,0.0,0.08316964656114578,-0.0012688683345913887,-0.019405364990234375,0.05655577778816223,0.00539209321141243,-0.03973397612571716,0.040180034935474396,0.00960627943277359,-0.05763094499707222,0.012013006955385208,0.0076888557523489,-0.06458501517772675,0.008694572374224663,0.008326571434736252,-0.021717216819524765,-0.00753788324072957,0.032131850719451904,-0.015485790558159351,-0.011115452274680138,0.03357281908392906,-0.008565056137740612,0.0036184615455567837,0.021243516355752945,-0.004761300981044769,0.0307607538998127,0.00420844042673707,-0.004288964439183474,-0.005494203418493271,0.0295923613011837,0.004938628524541855,-0.00745624303817749,0.030084405094385147,0.0036519672721624374,0.014161024242639542,0.013424569740891457,0.004038962535560131,0.03683027997612953,-0.005683923605829477,0.012659527361392975,0.0018114474369212985,0.026515185832977295,0.016609158366918564,0.0034661286044865847,0.029248304665088654,0.015602877363562584,0.024649018421769142,0.01210012286901474,0.013904530555009842,0.04290520399808884,-0.00436524860560894,0.03152288496494293,0.016344135627150536,0.016898585483431816,0.03233911842107773,0.014781421050429344,0.021730631589889526,0.02860385924577713,0.03236139565706253,0.0062899524345994,0.030913250520825386,0.037076812237501144,good
0.0,0.0,0.08078929036855698,-0.006643923930823803,-0.021958833560347557,0.0564238503575325,0.002091694623231888,-0.040786564350128174,0.03970629721879959,0.009171787649393082,-0.05642455071210861,0.011746851727366447,0.006728192791342735,-0.06294912844896317,0.00870486069470644,0.00949244573712349,-0.021007206290960312,-0.008011873811483383,0.03364112973213196,-0.013398527167737484,-0.00971888191998005,0.03498672693967819,-0.005767296999692917,0.006318964995443821,0.019469503313302994,-0.003266196697950363,0.030341846868395805,0.004557649604976177,-0.004343318287283182,-0.005409745965152979,0.03074032999575138,0.007696181535720825,-0.006180713884532452,0.030767302960157394,0.006494433619081974,0.01725509576499462,0.010296085849404335,0.004244061186909676,0.04066142812371254,-0.005466214381158352,0.012173899449408054,0.002869941061362624,0.026846183463931084,0.017933402210474014,0.005474422592669725,0.02946149930357933,0.01675983890891075,0.025171751156449318,0.011004708707332611,0.014908933080732822,0.042988117784261703,-0.006962190382182598,0.03108365088701248,0.018059885129332542,0.01438984740525484,0.03391514718532562,0.016528069972991943,0.02064993977546692,0.02935716323554516,0.033680614084005356,0.0053550731390714645,0.027094434946775436,0.03859924152493477,good
0.0,0.0,0.08120397478342056,0.0033890260383486748,-0.022968195378780365,0.060376159846782684,0.009529698640108109,-0.039418481290340424,0.042335208505392075,0.009911317378282547,-0.057975366711616516,0.00918183196336031,0.0007941275835037231,-0.06677951663732529,-0.0013535099569708109,0.008134327828884125,-0.02096407115459442,-0.0036360519006848335,0.028731031343340874,-0.017743026837706566,-0.00865902565419674,0.02907039225101471,-0.011273268610239029,0.01065199263393879,0.013280075043439865,-0.0053449408151209354,0.033371876925230026,0.002908462192863226,-0.0029845284298062325,-0.005223715212196112,0.026738962158560753,0.0040679192170500755,-0.008771582506597042,0.0259776059538126,0.0025278106331825256,0.018178608268499374,0.005534564610570669,0.0011093313805758953,0.04588449001312256,-0.006037155166268349,0.012859165668487549,0.0008167465566657484,0.024213479831814766,0.015346381813287735,0.0004714289680123329,0.027711158618330956,0.01442508865147829,0.0263996422290802,0.010785154066979885,0.013810133561491966,0.047667231410741806,-0.006756146438419819,0.03062594309449196,0.011382702738046646,0.01278019230812788,0.03003750368952751,0.010381059721112251,0.021882615983486176,0.027236200869083405,0.027551332488656044,0.005871422588825226,0.027344785630702972,0.03775513172149658,good
0.0,0.0,0.08122489601373672,-0.0028602387756109238,-0.020587744191288948,0.05840840935707092,0.004767891019582748,-0.037390656769275665,0.04116783291101456,0.009562553837895393,-0.054476603865623474,0.009075373411178589,0.002730168402194977,-0.06107213348150253,-0.0032605573069304228,0.008370405994355679,-0.02070666290819645,-0.0075989980250597,0.028966745361685753,-0.013576365076005459,-0.01056980062276125,0.028695177286863327,-0.006037378683686256,0.00729291420429945,0.014955386519432068,-0.002840571105480194,0.028093652799725533,0.00425488268956542,-0.0035339402966201305,-0.0051991199143230915,0.028687842190265656,0.006113634444773197,-0.00828510895371437,0.026900313794612885,0.003675401210784912,0.017822999507188797,0.007352907210588455,0.0013175052590668201,0.042856715619564056,-0.006154648028314114,0.011453114449977875,0.0013654348440468311,0.024592850357294083,0.01593884639441967,0.0032882944215089083,0.024789446964859962,0.015248536132276058,0.0247179102152586,0.00892857275903225,0.014123812317848206,0.04561981186270714,-0.007521012797951698,0.030453164130449295,0.014838788658380508,0.012764808721840382,0.030308488756418228,0.012917187064886093,0.021793680265545845,0.025522470474243164,0.029741141945123672,0.006687507964670658,0.026322580873966217,0.03878612071275711,good
0.0,0.0,0.08226515352725983,-0.009030942805111408,-0.02652055025100708,0.0604853518307209,0.002071116119623184,-0.040623635053634644,0.04058211296796799,0.00884365662932396,-0.05562669038772583,0.007323398720473051,5.116686224937439e-05,-0.06021194905042648,-0.003969983197748661,0.009809928014874458,-0.020470691844820976,-0.007968466728925705,0.02995889075100422,-0.011898179538547993,-0.009091134183108807,0.03200089931488037,-0.005576922558248043,0.010566968470811844,0.017054716125130653,-0.004423005506396294,0.03244548663496971,0.004488082602620125,-0.00329815992154181,-0.004908239468932152,0.03111753985285759,0.008144192397594452,-0.007195137906819582,0.02857307344675064,0.004112838767468929,0.021920491009950638,0.007029615342617035,-0.00035985466092824936,0.04599027335643768,-0.006792782805860043,0.012169125489890575,0.0028306031599640846,0.02560829371213913,0.016398269683122635,0.004214309621602297,0.026643892750144005,0.015427306294441223,0.027740098536014557,0.007457663305103779,0.013460095040500164,0.04882071539759636,-0.010504511184990406,0.030134905129671097,0.016329174861311913,0.012026220560073853,0.029946651309728622,0.01398644782602787,0.021762479096651077,0.024674231186509132,0.031097661703824997,0.00802236795425415,0.023099010810256004,0.04341994225978851,good
0.0,0.0,0.07702194899320602,-0.005941702518612146,0.002652987837791443,0.05750901252031326,-0.0025488920509815216,-0.019351206719875336,0.04704803228378296,-0.0015508178621530533,-0.047545693814754486,0.021710189059376717,-0.007764721289277077,-0.0709528774023056,0.0085260309278965,0.006659400649368763,-0.012639644555747509,-0.0035089871380478144,0.02912731096148491,-0.011387970298528671,0.0005803375388495624,0.023155564442276955,-0.0062191057950258255,0.025218171998858452,0.00327700050547719,-0.011593170464038849,0.05270126834511757,0.0007589452434331179,-0.0010252543725073338,-0.00436563091352582,0.028779681771993637,0.00363896694034338,0.005713673308491707,0.022729214280843735,0.003341429866850376,0.03516162186861038,0.005635568872094154,0.00027112639509141445,0.044996511191129684,-0.0026105563156306744,0.007988573051989079,0.00187500671017915,0.025999819859862328,0.013947347179055214,0.01441117748618126,0.022454775869846344,0.015306934714317322,0.036235515028238297,0.010101079940795898,0.01504481490701437,0.05328590050339699,-0.004640074446797371,0.025136802345514297,0.013706127181649208,0.019622845575213432,0.027083231136202812,0.018972406163811684,0.01662638783454895,0.02879788726568222,0.041670866310596466,0.0066185565665364265,0.032558538019657135,0.05245237424969673,good
0.0,0.0,0.07611121982336044,-0.00687640905380249,0.0006135210860520601,0.05818558856844902,-0.0030673611909151077,-0.019631056115031242,0.04609441012144089,-0.002744913101196289,-0.047521110624074936,0.02042187564074993,-0.00856340304017067,-0.07354913651943207,0.011311091482639313,0.007985941134393215,-0.011518820188939571,-0.0037758906837552786,0.028216497972607613,-0.010831797495484352,0.0009805284207686782,0.02277807518839836,-0.006462409161031246,0.027423374354839325,0.003317310241982341,-0.009483431465923786,0.051712702959775925,0.000998907838948071,-0.0007441220805048943,-0.004533757455646992,0.027337566018104553,0.0021614814177155495,0.00555324275046587,0.0229717455804348,0.0038766777142882347,0.03334054723381996,0.003761849831789732,-0.0007071307627484202,0.04580174386501312,-0.00329744815826416,0.006627802737057209,0.0016682939603924751,0.024945378303527832,0.013703038915991783,0.01221251767128706,0.019414087757468224,0.01583653874695301,0.034544602036476135,0.009305497631430626,0.012643004767596722,0.051052600145339966,-0.006275319494307041,0.0242084339261055,0.012665650807321072,0.018638256937265396,0.025918710976839066,0.018518662080168724,0.01379700843244791,0.027512600645422935,0.040482550859451294,0.004123609513044357,0.03092130273580551,0.05046768859028816,good
0.0,0.0,0.07623821496963501,-0.009894069284200668,-0.001019348856061697,0.057737089693546295,-0.0045042019337415695,-0.020268965512514114,0.044948481023311615,-0.0018048714846372604,-0.04762396961450577,0.019289840012788773,-0.0068732984364032745,-0.07487368583679199,0.00994475930929184,0.008594141341745853,-0.011204475536942482,-0.004190342966467142,0.028107736259698868,-0.011333596892654896,0.00011501968401717022,0.022927701473236084,-0.005491217598319054,0.026688607409596443,0.003798546502366662,-0.007808350026607513,0.05466475710272789,0.0012027176562696695,-0.0003560384502634406,-0.004201252479106188,0.026195485144853592,0.0012273602187633514,0.005464258138090372,0.021951846778392792,0.003845791332423687,0.033864960074424744,0.004009762778878212,-0.0004802070325240493,0.047164615243673325,-0.004402161575853825,0.006299381610006094,0.00257624383084476,0.023542098701000214,0.012580531649291515,0.012723492458462715,0.01818728633224964,0.015851859003305435,0.036243848502635956,0.008349766954779625,0.012918143533170223,0.05266175791621208,-0.006832468789070845,0.023289669305086136,0.013423300348222256,0.016993535682559013,0.02455040067434311,0.01890389807522297,0.01217305101454258,0.026371363550424576,0.04071904718875885,0.0036799656227231026,0.02977002039551735,0.050853241235017776,good
0.0,0.0,0.07544990628957748,-0.018674589693546295,-0.0020239809527993202,0.056794505566358566,-0.010404395870864391,-0.021771013736724854,0.04431408643722534,-0.005228230729699135,-0.047229114919900894,0.01869502291083336,-0.008915465325117111,-0.07328634709119797,0.007183378096669912,0.008132154121994972,-0.013378201052546501,-0.004685958381742239,0.025997934862971306,-0.011910295113921165,-0.0003445636830292642,0.020523056387901306,-0.008328596130013466,0.02380211278796196,0.002577350940555334,-0.009879802353680134,0.050990406423807144,0.0016890903934836388,-0.0006542312330566347,-0.004665574990212917,0.025191549211740494,0.00040850695222616196,0.0065552592277526855,0.018207840621471405,0.0030447118915617466,0.03594803437590599,0.003152411663904786,-0.0017951263580471277,0.04926763102412224,-0.003517696401104331,0.0081060491502285,0.0025368051137775183,0.022116022184491158,0.010412839241325855,0.017291689291596413,0.0159453172236681,0.0145407784730196,0.03923387452960014,0.004973424132913351,0.014367220923304558,0.054100461304187775,-0.00652956310659647,0.02394825965166092,0.014272392727434635,0.01461392268538475,0.02448682114481926,0.02279243990778923,0.009745986200869083,0.0264960378408432,0.04353782907128334,0.0016826996579766273,0.031924642622470856,0.05244126915931702,good
0.0,0.0,0.06744717806577682,-0.024795958772301674,-0.004773390479385853,0.0510263666510582,-0.01581237092614174,-0.02472505159676075,0.040630653500556946,-0.010123716667294502,-0.05201108008623123,0.018819421529769897,-0.014189552515745163,-0.07914729416370392,0.007284027989953756,0.0073019880801439285,-0.012812154367566109,-0.004438241943717003,0.024686885997653008,-0.011378628201782703,0.0018746727146208286,0.01777464523911476,-0.009181715548038483,0.024465901777148247,-0.0003966754302382469,-0.011834543198347092,0.051105797290802,0.0014359576161950827,-8.816272020339966e-05,-0.004555286839604378,0.022169210016727448,0.0013903789222240448,0.008061296306550503,0.014040985144674778,0.002278396859765053,0.03630800172686577,-0.0018748755101114511,-0.001996084814891219,0.048610225319862366,-0.0027044895105063915,0.007940210402011871,0.00244486378505826,0.01934102177619934,0.010451112873852253,0.01703019067645073,0.010907068848609924,0.01336162630468607,0.03997844457626343,0.0012170602567493916,0.013029651716351509,0.05466751381754875,-0.007185325026512146,0.02491641975939274,0.014142265543341637,0.012368105351924896,0.024772249162197113,0.020028304308652878,0.006738768890500069,0.025643382221460342,0.04108530282974243,-0.0014314018189907074,0.03067488595843315,0.04864165186882019,good
0.0,0.0,0.05794750154018402,-0.029709260910749435,-0.0067370617762207985,0.044853970408439636,-0.021676037460565567,-0.025151658803224564,0.03553667664527893,-0.015620951540768147,-0.053098879754543304,0.0178974736481905,-0.01793329045176506,-0.07840711623430252,0.007310383953154087,0.0054384456016123295,-0.012244172394275665,-0.004325557965785265,0.021691681817173958,-0.010155247524380684,0.005892852786928415,0.01604592055082321,-0.006776723079383373,0.027854591608047485,-0.0006349512841552496,-0.009464268572628498,0.054663918912410736,0.001033294596709311,-0.0006047400529496372,-0.004561601206660271,0.01950233429670334,0.002991899847984314,0.013421334326267242,0.012457349337637424,0.0038964790292084217,0.04227430373430252,-0.0034187696874141693,0.001721667475067079,0.054735489189624786,-0.0018165621440857649,0.008402430452406406,0.002007983159273863,0.017539404332637787,0.012312833219766617,0.020888321101665497,0.009071358479559422,0.01406098436564207,0.04569554701447487,-0.0015833480283617973,0.01370629109442234,0.05924104526638985,-0.007175276055932045,0.02615615725517273,0.014365531504154205,0.01165124773979187,0.02640664018690586,0.022151382640004158,0.0049844472669065,0.02645082399249077,0.04334487393498421,-0.002748444676399231,0.03165009617805481,0.050689276307821274,good
