,Landmark 1 x,Landmark 1 y,Landmark 2 x,Landmark 2 y,Landmark 3 x,Landmark 3 y,Landmark 4 x,Landmark 4 y,Landmark 5 x,Landmark 5 y,Landmark 6 x,Landmark 6 y,Landmark 7 x,Landmark 7 y,Landmark 8 x,Landmark 8 y,Landmark 9 x,Landmark 9 y,Landmark 10 x,Landmark 10 y,Landmark 11 x,Landmark 11 y,Landmark 12 x,Landmark 12 y,Landmark 13 x,Landmark 13 y,Landmark 14 x,Landmark 14 y,Landmark 15 x,Landmark 15 y,Landmark 16 x,Landmark 16 y,Landmark 17 x,Landmark 17 y,Landmark 18 x,Landmark 18 y,Landmark 19 x,Landmark 19 y,Landmark 20 x,Landmark 20 y,Label
10,0.45557519793510437,0.608426570892334,0.48061054944992065,0.5299311280250549,0.4837239980697632,0.46707046031951904,0.46795839071273804,0.41740530729293823,0.520653247833252,0.5297284126281738,0.5881779789924622,0.5592254996299744,0.5743207335472107,0.5844793915748596,0.5519357919692993,0.5878017544746399,0.5250884890556335,0.5714154839515686,0.5907091498374939,0.6057369112968445,0.5697704553604126,0.6244451403617859,0.5446795225143433,0.6225374341011047,0.5270698070526123,0.6175923943519592,0.5816584825515747,0.6451733112335205,0.5604085922241211,0.6603610515594482,0.5356364250183105,0.6545000076293945,0.5276293754577637,0.6635527610778809,0.5671992897987366,0.6801369190216064,0.5461894273757935,0.6892959475517273,0.5244404077529907,0.6847479343414307,👍
11,0.45501595735549927,0.6082358956336975,0.48022693395614624,0.5296599864959717,0.48312118649482727,0.4669400751590729,0.46688312292099,0.4172877073287964,0.5204631686210632,0.5306057929992676,0.5870265364646912,0.5584657192230225,0.5743297338485718,0.5839508175849915,0.5526145100593567,0.5881714224815369,0.525601863861084,0.5729905962944031,0.5902385711669922,0.6047249436378479,0.5697035193443298,0.6244285106658936,0.5444880723953247,0.6236705780029297,0.5281221270561218,0.6189025044441223,0.581665575504303,0.643751859664917,0.560884416103363,0.6593204736709595,0.5359535813331604,0.6542057394981384,0.5289585590362549,0.6638996601104736,0.5673388242721558,0.678708016872406,0.5465641617774963,0.6881888508796692,0.5247740745544434,0.684271514415741,👍
12,0.4558517336845398,0.6030507683753967,0.4809151291847229,0.5262705087661743,0.4834381639957428,0.4640914499759674,0.4676390290260315,0.4158228635787964,0.5208383202552795,0.5299112796783447,0.5867301821708679,0.5558448433876038,0.5742322206497192,0.5803788900375366,0.5531105399131775,0.5839686989784241,0.5250996947288513,0.5735774636268616,0.5893552303314209,0.6041412949562073,0.5684700012207031,0.622753918170929,0.543476939201355,0.6210010051727295,0.5267729163169861,0.6203702092170715,0.5803350806236267,0.6437142491340637,0.5596402287483215,0.6582973003387451,0.5351799130439758,0.6525909900665283,0.5268230438232422,0.665575385093689,0.5655391216278076,0.6798322200775146,0.5449444055557251,0.6887145042419434,0.523526668548584,0.6845080256462097,👍
13,0.45842158794403076,0.60134357213974,0.48213180899620056,0.5253819227218628,0.4833627939224243,0.4627598226070404,0.46740007400512695,0.4149097204208374,0.5212715864181519,0.5267819762229919,0.588323712348938,0.5550029873847961,0.5705447196960449,0.5754469633102417,0.5457910895347595,0.5746644139289856,0.5247653126716614,0.5694924592971802,0.5908495187759399,0.6014759540557861,0.5677711963653564,0.6160809397697449,0.5428281426429749,0.6113964319229126,0.5264152884483337,0.6150325536727905,0.5822843909263611,0.6403369307518005,0.5607144236564636,0.6523038148880005,0.536984920501709,0.644756019115448,0.5264055132865906,0.6588920950889587,0.5680620074272156,0.6747748851776123,0.5470594763755798,0.6825160384178162,0.5259233713150024,0.6773204207420349,👍
14,0.45785975456237793,0.6028452515602112,0.48215988278388977,0.5267523527145386,0.4842747747898102,0.4643784165382385,0.4685455858707428,0.416618287563324,0.5223397016525269,0.5263223052024841,0.5897392630577087,0.5550549626350403,0.571706235408783,0.5751020908355713,0.5466325879096985,0.5738003849983215,0.5260510444641113,0.5684114098548889,0.5928874015808105,0.6005524396896362,0.5692398548126221,0.6147904992103577,0.5438811779022217,0.6101169586181641,0.5276363492012024,0.6141633987426758,0.5842022895812988,0.6395519971847534,0.5622481107711792,0.6516274213790894,0.5382949709892273,0.6446545124053955,0.5275588035583496,0.6590030789375305,0.5698318481445312,0.6748584508895874,0.5485643148422241,0.6829510927200317,0.5272877216339111,0.6785017848014832,👍
15,0.4563555121421814,0.6025314927101135,0.4803905487060547,0.5236443877220154,0.4821072518825531,0.45954808592796326,0.46571221947669983,0.41192886233329773,0.5201349854469299,0.5247103571891785,0.5890002846717834,0.555702269077301,0.571907639503479,0.5778651833534241,0.5480571985244751,0.5780309438705444,0.5246241092681885,0.568407416343689,0.5917801856994629,0.6034670472145081,0.5690198540687561,0.6187489032745361,0.544856071472168,0.614866316318512,0.5268430709838867,0.614628791809082,0.5822538733482361,0.643298864364624,0.560121476650238,0.6549729108810425,0.5364818572998047,0.647247314453125,0.527414858341217,0.6591550707817078,0.5672731995582581,0.6772617697715759,0.5453552603721619,0.6858733296394348,0.5241611003875732,0.6811959743499756,👍
16,0.45596060156822205,0.6016386151313782,0.4800969362258911,0.5243791937828064,0.4831427335739136,0.4617272615432739,0.46753692626953125,0.41241225600242615,0.5220920443534851,0.5246952772140503,0.588477373123169,0.5543259382247925,0.571604311466217,0.5783283114433289,0.5485127568244934,0.5791673064231873,0.5261814594268799,0.5663795471191406,0.5908433198928833,0.6001598238945007,0.5687432885169983,0.6176101565361023,0.544929563999176,0.6139503121376038,0.5276861786842346,0.6121726632118225,0.5821166038513184,0.6396062970161438,0.5606856346130371,0.654015302658081,0.5371805429458618,0.6469604969024658,0.5274112820625305,0.6572098135948181,0.5687602162361145,0.6751249432563782,0.5479989051818848,0.6845585107803345,0.5269335508346558,0.6795991063117981,👍
17,0.4556712210178375,0.6030272841453552,0.48009905219078064,0.524712860584259,0.48245173692703247,0.4609087109565735,0.4666186571121216,0.4124489426612854,0.5176823735237122,0.5210970640182495,0.5867771506309509,0.5507083535194397,0.5697827339172363,0.5732038021087646,0.5458192825317383,0.5725921988487244,0.5220444202423096,0.5625270009040833,0.5900136232376099,0.5984904170036316,0.5674980282783508,0.615105926990509,0.5432980060577393,0.6105784177780151,0.5249856114387512,0.6079451441764832,0.5814459919929504,0.6381455659866333,0.5598639249801636,0.6514033079147339,0.5366642475128174,0.6432507038116455,0.5263321399688721,0.6525713801383972,0.5678305625915527,0.672550618648529,0.5458932518959045,0.6823319792747498,0.5244273543357849,0.6772398948669434,👍
18,0.45507460832595825,0.6011919379234314,0.48091384768486023,0.5238528847694397,0.48394617438316345,0.4612756371498108,0.46733036637306213,0.41278767585754395,0.5213517546653748,0.5223265290260315,0.589038610458374,0.5527456402778625,0.5734493136405945,0.5773332715034485,0.5503958463668823,0.5783435702323914,0.5248337388038635,0.5628958344459534,0.5909774899482727,0.5998063087463379,0.5687295794487,0.6169358491897583,0.5444311499595642,0.6112281084060669,0.5257343053817749,0.6086073517799377,0.5803225040435791,0.6386262774467468,0.5583049058914185,0.6524562835693359,0.5341770052909851,0.6433896422386169,0.5250669717788696,0.6544579267501831,0.564940333366394,0.6749284863471985,0.5428757071495056,0.6835576295852661,0.5210536122322083,0.6766607761383057,👍
19,0.45580577850341797,0.6053539514541626,0.4807431101799011,0.526872456073761,0.48470523953437805,0.4631127417087555,0.4687398076057434,0.4145302474498749,0.5216391682624817,0.5274916887283325,0.5873112678527832,0.5570191144943237,0.5707120895385742,0.5800274610519409,0.5476645231246948,0.5801922082901001,0.5263572931289673,0.5693621635437012,0.5881434679031372,0.604988157749176,0.5648547410964966,0.6203306317329407,0.5406136512756348,0.6150588393211365,0.5285856127738953,0.6149936318397522,0.5785043835639954,0.6447146534919739,0.5561327934265137,0.6571090221405029,0.5326796770095825,0.6488243341445923,0.5289350152015686,0.6594047546386719,0.5650494694709778,0.6784688234329224,0.5425479412078857,0.6878992915153503,0.5212012529373169,0.6833174228668213,👍
20,0.45758047699928284,0.6036673188209534,0.48229479789733887,0.5266029238700867,0.4848363995552063,0.4631912112236023,0.4683518707752228,0.4148608446121216,0.5190151333808899,0.5287476181983948,0.5875205993652344,0.5573239922523499,0.5731749534606934,0.580658495426178,0.5520486831665039,0.5819535851478577,0.5220925807952881,0.5717574954032898,0.5895636081695557,0.6059828996658325,0.5669627785682678,0.6218579411506653,0.5420562624931335,0.6178239583969116,0.5232473015785217,0.617933452129364,0.5797041058540344,0.6447803974151611,0.5580486059188843,0.6573401689529419,0.5342938303947449,0.6499094367027283,0.5232256054878235,0.6628904938697815,0.5642780065536499,0.6788285374641418,0.5427945852279663,0.6868980526924133,0.521492063999176,0.6820184588432312,👍
21,0.45639240741729736,0.6056725978851318,0.48194241523742676,0.5286670923233032,0.48528292775154114,0.4660438001155853,0.4688192903995514,0.4161476492881775,0.5229652523994446,0.5293471217155457,0.5888206958770752,0.5577196478843689,0.5749350190162659,0.5847349166870117,0.5531775951385498,0.5889009237289429,0.5281034111976624,0.5719465017318726,0.5936132073402405,0.6048242449760437,0.5724499225616455,0.6253842711448669,0.5471695065498352,0.6237319707870483,0.5300601124763489,0.6185747385025024,0.5836140513420105,0.6460006237030029,0.5627166032791138,0.6618691086769104,0.5382165908813477,0.6552039384841919,0.5299190878868103,0.6644012331962585,0.5672003626823425,0.6824719309806824,0.546070396900177,0.6921502351760864,0.5246362090110779,0.6863875985145569,👍
22,0.4565613865852356,0.6053993701934814,0.48329854011535645,0.5274834036827087,0.48631778359413147,0.463277667760849,0.4696478843688965,0.41448748111724854,0.5217856168746948,0.5290131568908691,0.5877313017845154,0.5595541000366211,0.5730583667755127,0.5856480598449707,0.5511465072631836,0.588495671749115,0.524695634841919,0.5721063017845154,0.5890085101127625,0.6091020703315735,0.5682755708694458,0.6277147531509399,0.5444243550300598,0.6243046522140503,0.5251500010490417,0.618449866771698,0.5789327621459961,0.6485735774040222,0.5585604310035706,0.6623963713645935,0.5352585911750793,0.6542964577674866,0.523844301700592,0.6633955836296082,0.5623448491096497,0.6833967566490173,0.5414028167724609,0.6920469403266907,0.5204453468322754,0.6859735250473022,👍
23,0.4565872550010681,0.6073687076568604,0.4825288951396942,0.5303234457969666,0.4866209328174591,0.46801936626434326,0.4706946611404419,0.41824182868003845,0.5225330591201782,0.5296906232833862,0.5869572162628174,0.5578503608703613,0.5771495699882507,0.58597731590271,0.5582449436187744,0.5916609764099121,0.5268977880477905,0.5704548358917236,0.5903118848800659,0.6071267127990723,0.5713316202163696,0.6284961700439453,0.5470263361930847,0.6268267631530762,0.528588056564331,0.6156873106956482,0.5816594362258911,0.6472358703613281,0.5618109107017517,0.6633269786834717,0.5378016233444214,0.6560012102127075,0.5286239385604858,0.6605387926101685,0.5663661360740662,0.683026134967804,0.5454939007759094,0.6926366090774536,0.5240635871887207,0.6860772371292114,👍
24,0.45967867970466614,0.6050686240196228,0.48514920473098755,0.5288940668106079,0.4883885085582733,0.4669371247291565,0.4721546769142151,0.4181269407272339,0.5239107012748718,0.5297861099243164,0.5904542207717896,0.560740053653717,0.5738464593887329,0.5829917192459106,0.5503288507461548,0.5830766558647156,0.5285212993621826,0.5735499262809753,0.5924825668334961,0.6093655824661255,0.5700269341468811,0.6246852874755859,0.5456932187080383,0.619753360748291,0.530523955821991,0.6201633810997009,0.5822104811668396,0.6486454606056213,0.5604996085166931,0.6606224775314331,0.5369824767112732,0.6521259546279907,0.5304855704307556,0.6649346351623535,0.5666431188583374,0.6821621656417847,0.54493248462677,0.6900773644447327,0.5240082740783691,0.6843006014823914,👍
25,0.45952287316322327,0.6069798469543457,0.48517870903015137,0.530907154083252,0.48894673585891724,0.4685782492160797,0.4729185402393341,0.4194452464580536,0.523838222026825,0.5324271321296692,0.5891755819320679,0.5607531666755676,0.574916422367096,0.5843003988265991,0.552948534488678,0.5855681300163269,0.5278046131134033,0.5749462246894836,0.5912338495254517,0.6093294024467468,0.5688926577568054,0.6261254549026489,0.5436174273490906,0.6216086149215698,0.5292894840240479,0.6209006309509277,0.58104407787323,0.6489689946174622,0.5594120621681213,0.6622174382209778,0.5350463390350342,0.6537528038024902,0.5289352536201477,0.6652560234069824,0.5657231211662292,0.683955192565918,0.5438033938407898,0.6924561262130737,0.5220624804496765,0.6865558624267578,👍
26,0.45977887511253357,0.605861485004425,0.4844454824924469,0.5298293232917786,0.4869719445705414,0.46763959527015686,0.47159311175346375,0.41912955045700073,0.5237498879432678,0.532785952091217,0.5903769731521606,0.5620536804199219,0.5747347474098206,0.5839470624923706,0.5523180961608887,0.5838295221328735,0.5279712677001953,0.5766106843948364,0.5929920673370361,0.609084963798523,0.5703577995300293,0.624659538269043,0.5457538366317749,0.620660126209259,0.5296087861061096,0.6235587000846863,0.5830416083335876,0.6487727165222168,0.5611653327941895,0.661508321762085,0.5375627279281616,0.654605507850647,0.5294017791748047,0.668971061706543,0.567007303237915,0.6845476031303406,0.5455109477043152,0.6927284002304077,0.524932861328125,0.688179612159729,👍
27,0.4588605463504791,0.6061570048332214,0.4855954349040985,0.5301410555839539,0.4883299767971039,0.46630656719207764,0.47208502888679504,0.41767561435699463,0.5281322598457336,0.5323138236999512,0.5928806066513062,0.563565194606781,0.5754077434539795,0.5851575136184692,0.5520814657211304,0.5844401121139526,0.5311656594276428,0.5744854211807251,0.5931223034858704,0.6115451455116272,0.5687893629074097,0.6258482933044434,0.5441367626190186,0.6196627616882324,0.5313476920127869,0.6205192804336548,0.582336962223053,0.6496771574020386,0.559302806854248,0.6608415246009827,0.5355271100997925,0.6513906121253967,0.5294193029403687,0.665026068687439,0.5657840967178345,0.683994710445404,0.5424912571907043,0.6906887888908386,0.5207886099815369,0.6839928030967712,👍
28,0.4590330421924591,0.6062352061271667,0.4852772355079651,0.5290858149528503,0.4871613085269928,0.4650129973888397,0.4689427316188812,0.4163474440574646,0.5239965319633484,0.5313712954521179,0.5902526378631592,0.5646132230758667,0.5708362460136414,0.5824905633926392,0.5457702279090881,0.578472375869751,0.5265089869499207,0.5759199857711792,0.5911183953285217,0.6127522587776184,0.5666081309318542,0.6240514516830444,0.5413751006126404,0.6174984574317932,0.5266901850700378,0.6228947639465332,0.5798769593238831,0.6508498787879944,0.5567755699157715,0.6595706343650818,0.5328065156936646,0.650164783000946,0.5252768993377686,0.6674267053604126,0.5637646913528442,0.6838188171386719,0.5407918095588684,0.6903380751609802,0.519234299659729,0.6854923367500305,👍
29,0.4591399133205414,0.6057440042495728,0.48635634779930115,0.5293753147125244,0.4891953766345978,0.4656626284122467,0.47186028957366943,0.41766077280044556,0.5244871973991394,0.5323772430419922,0.5917153358459473,0.5622822642326355,0.5765607357025146,0.5845332741737366,0.5544672608375549,0.585388720035553,0.5265770554542542,0.5759719014167786,0.5915888547897339,0.6125537753105164,0.5680633783340454,0.6264714598655701,0.5426821112632751,0.6207901239395142,0.5264350175857544,0.6225515604019165,0.5802475214004517,0.6508012413978577,0.5575692057609558,0.6614193916320801,0.5331032872200012,0.6525700092315674,0.5251432061195374,0.6674052476882935,0.5644600987434387,0.6844404935836792,0.5419383645057678,0.6913073062896729,0.5200413465499878,0.6860341429710388,👍
30,0.45831283926963806,0.607363760471344,0.4841797649860382,0.5301182270050049,0.4878091812133789,0.4672241508960724,0.4713424742221832,0.417685866355896,0.5216768383979797,0.5323489308357239,0.5892785787582397,0.5622713565826416,0.574870228767395,0.5860116481781006,0.5526920557022095,0.5877583622932434,0.5251730680465698,0.5756961107254028,0.592376172542572,0.6102774739265442,0.5700915455818176,0.6267035007476807,0.5445948243141174,0.6231069564819336,0.5263648629188538,0.6221373677253723,0.5817484855651855,0.6503528356552124,0.5594796538352966,0.6625691056251526,0.534818708896637,0.6541696190834045,0.5259199738502502,0.6671428680419922,0.564334511756897,0.6848001480102539,0.5414251685142517,0.6912139654159546,0.519264817237854,0.6840057969093323,👍
31,0.4609653651714325,0.6030818819999695,0.4864943325519562,0.5290057063102722,0.48892292380332947,0.4677906036376953,0.472256600856781,0.41920965909957886,0.5230726003646851,0.5350127816200256,0.5906846523284912,0.5662674903869629,0.5731521844863892,0.5858489871025085,0.5484546422958374,0.5846496820449829,0.5257823467254639,0.580987274646759,0.5931512117385864,0.613330066204071,0.5700289607048035,0.6258066296577454,0.5442521572113037,0.6208825707435608,0.5263334512710571,0.6287594437599182,0.5828709006309509,0.652184247970581,0.5605806112289429,0.6620739698410034,0.5359396934509277,0.6539328098297119,0.5254608988761902,0.674200177192688,0.5667779445648193,0.6876479983329773,0.5456000566482544,0.6933174729347229,0.5243541598320007,0.6875813007354736,👍
32,0.4573512375354767,0.6087085008621216,0.4862788915634155,0.5329258441925049,0.48993441462516785,0.46915704011917114,0.47256407141685486,0.4188586473464966,0.5248809456825256,0.5338801145553589,0.5916454792022705,0.5677953958511353,0.5723944306373596,0.58698570728302,0.546972930431366,0.5835413336753845,0.5266281962394714,0.5782390832901001,0.5913044214248657,0.6166763305664062,0.5666438341140747,0.6289328336715698,0.5414630770683289,0.6215201616287231,0.5254897475242615,0.6258525848388672,0.5784757137298584,0.6550482511520386,0.5549612641334534,0.6645905375480652,0.5308590531349182,0.6543289422988892,0.5224213600158691,0.6716938614845276,0.5604414343833923,0.6892061233520508,0.5374913215637207,0.6950229406356812,0.5160635113716125,0.6884584426879883,👍
33,0.4603308439254761,0.6081495881080627,0.4869297444820404,0.5335429310798645,0.49020916223526,0.47074127197265625,0.47470560669898987,0.4221048653125763,0.5230091214179993,0.538286030292511,0.5899099707603455,0.5670446157455444,0.5742039084434509,0.587562084197998,0.5511624217033386,0.586495041847229,0.5269671082496643,0.5841063261032104,0.5906792879104614,0.6158434748649597,0.5682527422904968,0.6288455724716187,0.543513834476471,0.623449981212616,0.5288506150245667,0.632309079170227,0.5796027183532715,0.656199038028717,0.5580325722694397,0.666608452796936,0.5346499681472778,0.6583971977233887,0.529155433177948,0.6778137683868408,0.5648762583732605,0.6913883090019226,0.5432267189025879,0.6981792449951172,0.5227173566818237,0.6930782198905945,👍
34,0.4590601921081543,0.6117596626281738,0.4862440824508667,0.5341763496398926,0.4901033639907837,0.4697098731994629,0.474215567111969,0.4200558662414551,0.5223677754402161,0.5369417071342468,0.5894226431846619,0.5651645660400391,0.5727225542068481,0.5861600041389465,0.5484964847564697,0.5848342180252075,0.527018129825592,0.5821322798728943,0.5917441844940186,0.6142104268074036,0.5686826705932617,0.6282526254653931,0.5437063574790955,0.6229932308197021,0.5296458005905151,0.6299434900283813,0.5815048217773438,0.6542821526527405,0.5598770380020142,0.6651249527931213,0.5367469191551208,0.6565036177635193,0.5305636525154114,0.6751415729522705,0.5665611028671265,0.6896909475326538,0.544365644454956,0.6962978839874268,0.5236201286315918,0.6904020309448242,👍
35,0.458548367023468,0.6111396551132202,0.485310435295105,0.5348029732704163,0.4895188808441162,0.47216829657554626,0.47393524646759033,0.4217569828033447,0.5215005278587341,0.5396167039871216,0.5900928974151611,0.5686030387878418,0.5773297548294067,0.5927198529243469,0.5558933019638062,0.5951502323150635,0.5248575210571289,0.584603488445282,0.5922830700874329,0.6170170307159424,0.570351243019104,0.6329530477523804,0.5440424084663391,0.6293107271194458,0.5259973406791687,0.6322702765464783,0.5819007754325867,0.657177209854126,0.5599300265312195,0.6695165634155273,0.5347413420677185,0.66140216588974,0.5257443785667419,0.6776973009109497,0.5657027959823608,0.6920250654220581,0.5438951849937439,0.6983290910720825,0.5218583941459656,0.6919741034507751,👍
